18000015,迅富科技股份有限公司,http://gcis.nat.gov.tw/Fidbweb/factInfoAction.do?method=detail&estbid=09910018600042&agencyCode=376580000A
18000026,聯碩光電股份有限公司,http://gcis.nat.gov.tw/Fidbweb/factInfoAction.do?method=detail&estbid=10010018600010&agencyCode=376580000A
18000092,紫鷹塑業股份有限公司,http://gcis.nat.gov.tw/Fidbweb/factInfoAction.do?method=detail&estbid=10110018600054&agencyCode=376580000A
95100231,匯訊尖端系統工程股份有限公司,http://gcis.nat.gov.tw/Fidbweb/factInfoAction.do?method=detail&estbid=08495100231&agencyCode=339010000G
95A00107,新高生物科學股份有限公司,http://gcis.nat.gov.tw/Fidbweb/factInfoAction.do?method=detail&estbid=07895A00107&agencyCode=339010000G
95A00222,"國聯光電科技股份有限公司一 廠",http://gcis.nat.gov.tw/Fidbweb/factInfoAction.do?method=detail&estbid=08395A00222&agencyCode=339010000G
95A00429,台灣超能源股份有限公司新竹廠,http://gcis.nat.gov.tw/Fidbweb/factInfoAction.do?method=detail&estbid=08995A00429&agencyCode=339010000G
95A00461,矽晶源高科股份有限公司,http://gcis.nat.gov.tw/Fidbweb/factInfoAction.do?method=detail&estbid=95A00461&agencyCode=339010000G
95A00560,易亨電子股份有限公司,http://gcis.nat.gov.tw/Fidbweb/factInfoAction.do?method=detail&estbid=95A00560&agencyCode=339010000G
95A00654,台灣英飛凌科技股份有限公司,http://gcis.nat.gov.tw/Fidbweb/factInfoAction.do?method=detail&estbid=95A00654&agencyCode=339010000G
